customer_id,customer_name,sales_region,email,customer_tier,join_date,phone,loyalty_points,is_subscribed
366008,Mei Rodriguez,West Coast,mei.rodriguez893@gmail.com,Bronze,2022-07-01,+1-674-171-4180,2709,0
706218,Ahmed Davis,Northeast,ahmed.davis35@mail.com,Bronze,2020-01-18,+1-605-352-7593,14107,1
256040,Sarah Lee,Midwest,sarah.lee913@icloud.com,Gold,2018-12-16,+1-672-401-1356,6898,N
191900,Thomas Chen,Northeast,thomas.chen174@yahoo.com,Silver,2019-12-19,+1-327-766-5751,444,1
918154,David Martinez,West Coast,david.martinez839@outlook.com,Bronze,2023-10-04,+1-508-844-2296,4104,1
368556,Carlos Rodriguez,Northeast,carlos.rodriguez132@hotmail.com,Silver,2018-08-26,+1-300-011-8640,7003,N
965532,Jennifer Jackson,Northeast,jennifer.jackson891@hotmail.com,Gold,2018-04-22,+1-622-564-2423,10946,1
359086,Mei Thomas,Northeast,mei.thomas113@yahoo.com,Gold,2019-11-05,+1-716-274-3023,12661,1
130943,Carlos Lopez,,carlos.lopez805@icloud.com,Gold,2021-01-25,+1-664-774-3555,8956,0
513195,Omar Patel,Southeast,omar.patel81@mail.com,Bronze,2022-04-04,+1-080-092-0048,11627,1
504336,Barbara Miller,Southeast,barbara.miller355@icloud.com,Platinum,2023-03-29,,13947,0
698997,Priya Hernandez,Northeast,priya.hernandez413hotmail.com,Gold,2024-03-29,+1-863-345-9655,1318,1
395885,Linda Chen,International,linda.chen244@icloud.com,Bronze,2019-03-25,+1-089-991-1167,3578,0
934697,Mary Ali,Midwest,mary.ali907@yahoo.com,Gold,2023-12-08,+1-688-730-5903,9448,1
695355,Charles Smith,Northeast,charles.smith765@mail.com,Bronze,2022-11-20,+1-137-296-7888,1625,0
310933,Robert Anderson,West Coast,robert.anderson993@mail.com,Silver,2020-04-03,+1-738-257-8308,13901,N
697181,Thomas Jackson,West Coast,thomas.jackson676@company.com,Bronze,2018-08-04,+1-776-632-2840,14400,1
957431,Mary Lee,Northeast,mary.lee87@work.org,Silver,2020-04-03,+1-507-978-3257,5534,False
428773,Carlos Singh,Northeast,carlos.singh130@mail.com,Platinum,2023-11-24,+1-792-612-2800,3119,1
279229,Susan Nguyen,Midwest,susan.nguyen443@mail.com,Silver,2019-07-03,,358,True
180145,Jennifer Ali,International,jennifer.ali677@outlook.com,Silver,2023-05-08,+1-474-586-5337,3632,1
433281,Richard Anderson,International,richard.anderson329@icloud.com,Bronze,2022-09-07,+1-974-373-9433,11472,0
467158,Carlos Lopez,Northeast,carlos.lopez370@icloud.com,Silver,2018-08-06,+1-458-614-4633,36,1
178810,David Martin,Northeast,david.martin874@icloud.com,Bronze,2022-11-24,+1-668-481-6123,13379,True
637100,Lisa Brown,Southeast,lisa.brown44@mail.com,Platinum,2023-05-20,+1-928-663-2104,12904,1
157336,Christopher Wilson,Northeast,christopher.wilson157@gmail.com,Silver,2021-02-24,+1-673-149-1129,10499,0
772813,Linda Ali,Northeast,linda.ali270@icloud.com,Silver,2024-02-19,+1-254-156-2311,9806,1
784936,Sofia Hernandez,MIDWEST,sofia.hernandez838@yahoo.com,Gold,2024-01-02,+1-278-176-8558,12707,0
233836,Jennifer Brown,Midwest,jennifer.brown341@outlook.com,Bronze,2020-05-05,+1-971-270-9821,5203,1
695539,Omar Taylor,Southeast,omar.taylor455@yahoo.com,Silver,2020-01-18,+1-307-794-7916,4339,0
757692,Charles Fernandez,Southwest,charles.fernandez990@gmail.com,Bronze,2022-05-03,+1-659-215-4698,3944,1
493028,Wei Nguyen,Southwest,wei.nguyen41@mail.com,Gold,2018-11-12,+1-445-803-4538,5537,Y
548514,Karen Rossi,Southeast,karen.rossi958@work.org,Bronze,2021-04-19,+1-052-269-0018,13131,1
543455,Thomas Lopez,West Coast,thomas.lopez310@mail.com,Silver,2021-09-25,,13347,0
248308,Charles Anderson,Southwest,charles.anderson326@outlook.com,Bronze,2019-07-29,+1-641-689-5895,2717,Y
653011,Sarah Smith,Northeast,sarah.smith299@outlook.com,Silver,2019-01-04,+1-178-843-8605,2724,0
298421,,Northeast,priya.rodriguez380@yahoo.com,Silver,2024-02-04,+1-929-190-0796,1176,Y
611203,Richard Lopez,Southeast,richard.lopez451@company.com,Bronze,2019-04-12,+1-360-215-3392,7373,1
376081,Barbara Chen,West Coast,barbara.chen301@icloud.com,Silver,2024-05-24,+1-161-506-4206,10464,1
136348,James Ali,Southeast,james.ali764@yahoo.com,Gold,2023-03-11,+1-455-118-8621,5664,0
539953,Ahmed Hernandez,Northeast,ahmed.hernandez994@work.org,Gold,2020-09-25,+1-807-806-9602,6609,0
417600,Jessica Singh,West Coast,,Gold,2024-03-08,+1-437-218-7763,8475,1
186195,Linda Davis,Midwest,linda.davis934@gmail.com,Gold,2022-06-02,+1-157-702-6127,12293,0
578716,Jennifer Lee,Midwest,jennifer.lee307@gmail.com,Gold,2018-07-20,+1-990-584-0766,3002,False
829175,Mei Moore,International,mei.moore401@icloud.com,Bronze,2020-09-11,+1-977-230-9733,13409,True
626283,Lisa Anderson,West Coast,lisa.anderson164@gmail.com,Silver,2020-07-29,+1-013-434-3824,3550,N
736592,Patricia Garcia,Northwest,patricia.garcia634@gmail.com,Platinum,2022-07-14,+1-275-924-5864,6231,1
963639,Michael Chen,West Coast,michael.chen989@gmail.com,Bronze,2020-06-03,+1-812-563-8839,4631,1
121740,Carlos Fernandez,International,,Silver,2023-07-22,+1-685-926-1875,3599,0
934717,Priya Williams,Southeast,priya.williams776@gmail.com,Platinum,2022-11-03,+1-037-122-6382,3388,0
511411,Charles Ali,Southeast,charles.ali74@hotmail.com,Gold,2021-09-22,+1-118-785-6455,2482,Y
526806,Thomas Ali,International,thomas.ali140@icloud.com,Gold,2022-10-08,+1-028-121-4438,4222,1
637800,Ahmed Patel,Southeast,ahmed.patel644@mail.com,Bronze,2019-09-12,+1-777-905-6895,9348,N
900745,Sofia Martinez,Northwest,sofia.martinez385@icloud.com,Bronze,2020-07-02,+1-461-236-0542,10437,1
145352,James Singh,Midwest,james.singh210@outlook.com,Bronze,2020-08-19,+1-574-902-7549,10920,False
264684,Carlos Nguyen,Southwest,carlos.nguyen451@yahoo.com,Bronze,2018-05-24,+1-580-342-9234,4297,1
395993,Susan Kim,WEST COAST,susan.kim520@outlook.com,Bronze,2021-03-29,,14778,1
282584,David Fernandez,Northeast,david.fernandez959@yahoo.com,Platinum,2020-12-11,+1-104-940-8405,14818,1
378648,Thomas Miller,West Coast,thomas.miller603@gmail.com,Silver,2023-08-11,+1-881-596-9680,4923,1
274166,Robert Davis,Southwest,robert.davis394@gmail.com,Bronze,2018-02-15,+1-592-803-2649,4197,1
672590,Jessica Patel,Northeast,jessica.patel570@mail.com,Bronze,2018-05-24,+1-216-016-6594,14705,1
147734,michael martinez,Southwest,michael.martinez671@company.com,Gold,2021-01-07,+1-814-315-3407,388,1
352558,Joseph Wilson,Southeast,joseph.wilson973@company.com,Silver,2021-01-03,+1-470-573-3249,977,1
655186,Sarah Brown,West Coast,sarah.brown480@outlook.com,Silver,2020-11-10,+1-168-091-4555,11072,0
834018,Jessica Johnson,Southwest,jessica.johnson88@outlook.com,Gold,2020-11-02,+1-798-990-5137,935,1
517861,Patricia Thomas,Midwest,patricia.thomas481@company.com,Gold,2020-12-15,+1-309-626-5323,5861,0
199733,  Michael Lee  ,Northwest,michael.lee435@hotmail.com,Silver,2020-02-23,+1-395-593-0113,2897,0
556640,Jennifer Singh,International,jennifer.singh315@outlook.com,Bronze,2019-02-28,+1-972-418-2715,10366,N
859463,John Davis,Northeast,john.davis424@outlook.com,Silver,2019-06-10,+1-316-908-1835,3625,1
582204,David Williams,Southeast,david.williams10@icloud.com,Gold,2018-10-20,+1-965-581-7174,2600,1
707524,Zara Jackson,West Coast,zara.jackson473@yahoo.com,Gold,2021-07-13,+1-454-622-1105,7870,N
597513,Sarah Rodriguez,Northeast,sarah.rodriguez296hotmail.com,Gold,2021-07-01,+1-863-038-5340,14363,0
155850,Lisa Brown,Southwest,lisa.brown820@outlook.com,Gold,2019-12-17,+1-936-307-4435,13994,1
122601,Sofia Hernandez,Northeast,sofia.hernandez306@company.com,Silver,2024-04-29,+1-556-513-4081,8088,1
218245,John Rodriguez,International,john.rodriguez709@yahoo.com,Gold,2020-06-27,+1-069-387-6444,5451,N
541580,Robert Garcia,Midwest,robert.garcia252@gmail.com,Bronze,2022-09-01,+1-179-411-8392,6863,1
745493,Yuki Nguyen,Northeast,yuki.nguyen928@mail.com,Silver,2024-05-19,+1-687-123-1364,7863,Y
115963,Christopher Lee,Southeast,christopher.lee361@work.org,Gold,2022-07-08,+1-534-666-2539,646,1
933881,Raj Hernandez,International,raj.hernandez165@gmail.com,Gold,2023-11-01,+1-405-532-2336,6832,1
544434,Joseph Brown,Northeast,joseph.brown894@outlook.com,Bronze,2018-11-16,+1-554-771-1929,11736,1
658484,Charles Ali,West Coast,charles.ali981@work.org,Silver,2022-07-14,+1-022-274-0926,3260,1
435943,James Lopez,Southwest,james.lopez626@yahoo.com,Bronze,2023-06-29,+1-633-857-2389,9594,1
427361,Patricia Smith,Southeast,patricia.smith542@hotmail.com,Platinum,2021-07-15,+1-458-027-4640,7026,0
952107,Patricia Kim,Northwest,patricia.kim624@yahoo.com,Bronze,2020-12-17,+1-025-146-3018,14156,0
813341,Thomas Brown,West Coast,thomas.brown336@icloud.com,Silver,2024-05-19,+1-044-697-1833,9362,1
664744,Carlos Lee,Southwest,carlos.lee415@mail.com,Bronze,2019-08-10,+1-273-807-7379,2801,1
886646,Patricia Nguyen,West Coast,patricia.nguyen612mail.com,Silver,2023-01-08,+1-779-550-9378,9909,0
527562,Wei Martin,Northeast,wei.martin339@hotmail.com,Bronze,2019-01-01,+1-205-515-2317,6424,1
580320,Omar Lee,West Coast,omar.lee901@work.org,Bronze,2023-05-25,+1-602-050-3273,3223,1
202716,Sarah Martinez,Northeast,sarah.martinez858@icloud.com,Silver,2024-03-09,+1-941-724-9775,3811,1
295432,wei moore,Northeast,wei.moore352@outlook.com,Bronze,2019-01-15,+1-716-270-1413,2092,1
792087,Sarah Rossi,Southeast,sarah.rossi307@hotmail.com,Bronze,2020-10-18,+1-385-647-7106,13031,Y
515044,Sarah Rodriguez,Northeast,sarah.rodriguez467@outlook.com,Gold,2023-12-17,+1-768-813-5702,626,0
615544,Christopher Singh,Southwest,christopher.singh936@work.org,Silver,2020-10-03,+1-323-137-9440,959,1
692030,Barbara Müller,Midwest,barbara.müller589@outlook.com,Silver,2021-06-21,+1-895-187-8536,2883,0
275399,Barbara Anderson,Northeast,barbara.anderson786@company.com,Bronze,2022-03-25,+1-926-019-7226,12861,1
622799,Jessica Singh,Southeast,jessica.singh344@company.com,Gold,2021-12-08,+1-932-902-4326,14312,1
766090,Patricia Ali,northeast,patricia.ali921@hotmail.com,Gold,2021-07-19,+1-056-680-4122,12424,1
111431,Jennifer Hernandez,International,jennifer.hernandez105@hotmail.com,Gold,2023-01-06,+1-420-352-9503,14029,1
397612,Charles Ali,Southeast,charles.ali701@company.com,Bronze,2021-07-04,+1-224-386-6301,1624,1
339353,Priya Garcia,Northeast,priya.garcia746@gmail.com,Gold,2019-10-26,+1-369-476-8843,1933,1
746189,Mary Rodriguez,International,mary.rodriguez587@gmail.com,Bronze,2021-02-24,+1-612-133-8036,2286,1
619319,Ahmed Jones,Northeast,ahmed.jones527@company.com,Silver,2019-10-18,+1-638-097-8693,8649,1
205852,Zara Jackson,Southeast,zara.jackson595@outlook.com,Silver,2023-06-28,+1-878-592-2896,598,1
516778,Yuki Williams,Southwest,yuki.williams504@outlook.com,Bronze,2021-10-31,+1-841-688-1320,13642,1
275187,Patricia Davis,Northeast,patricia.davis862@hotmail.com,Silver,2024-02-29,+1-304-969-5070,7889,1
351278,SUSAN RODRIGUEZ,Northeast,susan.rodriguez758@company.com,Silver,2022-08-29,+1-771-432-0661,660,1
954889,Lisa Lopez,Southwest,lisa.lopez606@work.org,Gold,2020-03-12,+1-980-602-2539,13917,True
396761,Wei Miller,Midwest,wei.miller609@icloud.com,Silver,2021-06-30,+1-050-045-8864,9049,1
570941,Jennifer Silva,Northeast,jennifer.silva364@outlook.com,Bronze,2020-08-31,+1-918-026-7342,12758,0
998729,Christopher Miller,Northeast,christopher.miller210@yahoo.com,Bronze,2021-08-10,+1-425-017-6335,6563,1
348392,Karen Singh,Southeast,,Gold,2018-05-20,+1-045-518-7090,10511,1
173071,Charles Thomas,Southeast,charles.thomas257@yahoo.com,Bronze,2024-02-27,+1-300-147-2386,5789,1
142531,Priya Garcia,Southeast,priya.garcia851@mail.com,Bronze,2023-06-16,+1-239-285-9916,6344,1
198853,Christopher Anderson,Midwest,christopher.anderson690@icloud.com,Bronze,2021-07-09,+1-644-432-0369,11338,0
350327,James Fernandez,Midwest,james.fernandez83@hotmail.com,Silver,2022-07-13,+1-459-153-9082,2839,1
884009,Susan Rossi,Southeast,susan.rossi571@gmail.com,Platinum,2023-09-17,+1-734-677-1490,12793,1
790849,Elena Garcia,Midwest,elena.garcia184@work.org,Gold,2022-10-14,+1-139-603-6866,10328,0
655987,christopher jones,Southwest,christopher.jones96@work.org,Gold,2022-11-08,+1-929-760-8768,4488,1
358538,Mary Lee,Northeast,mary.lee745@hotmail.com,Bronze,2020-01-27,+1-229-379-6513,6785,1
770390,Elena Silva,Southeast,elena.silva669@work.org,Silver,2020-04-07,,2292,1
481667,John Kim,Southwest,john.kim530@icloud.com,Gold,2020-08-19,+1-785-416-1221,5344,1
256928,Mary Davis,West Coast,mary.davis560@icloud.com,Bronze,2020-02-29,+1-178-789-6440,9316,Y
404311,Michael Nguyen,Northeast,michael.nguyen571@gmail.com,Bronze,2021-08-25,+1-034-254-0527,4455,1
274946,Richard Singh,West Coast,richard.singh967@company.com,Bronze,2019-10-30,+1-864-798-4157,9542,1
128570,Karen Taylor,Northeast,karen.taylor279@company.com,Bronze,2021-09-14,+1-100-735-3527,10055,1
736651,David Nguyen,Southeast,david.nguyen515@mail.com,Gold,2021-10-02,+1-841-388-2137,14318,N
835382,John Chen,West Coast,john.chen777@company.com,Bronze,2023-04-07,+1-578-434-6020,4660,1
633164,Patricia Nguyen,Northeast,patricia.nguyen762@outlook.com,Bronze,2022-01-17,+1-620-596-3635,4181,True
540323,Sarah Johnson,Northeast,sarah.johnson892@yahoo.com,Bronze,2019-02-01,+1-906-766-6802,2218,0
822514,Ahmed Ali,Northeast,ahmed.ali775@icloud.com,Silver,2023-11-07,+1-981-251-9518,4673,0
250120,John Rodriguez,Midwest,john.rodriguez54@mail.com,Gold,2020-01-23,+1-434-371-7665,7803,1
247734,James Kim,Southwest,james.kim397@work.org,Gold,2019-02-06,,67,N
957986,Sofia Jones,West Coast,sofia.jones816@work.org,Silver,2024-06-30,+1-097-310-0761,14290,0
745028,Raj Rossi,West Coast,raj.rossi869@outlook.com,Silver,2023-05-30,+1-905-032-6860,3177,Y
494285,Raj Williams,Northwest,raj.williams54@work.org,Bronze,2019-12-31,+1-251-260-0795,8196,1
993680,Yuki Davis,Northeast,yuki.davis534@hotmail.com,Bronze,2020-12-18,+1-237-154-9528,6388,1
602860,Joseph Lee,West Coast,joseph.lee350@work.org,Silver,2018-05-26,+1-140-355-2751,8764,N
167143,Joseph Chen,Northeast,joseph.chen102@yahoo.com,Silver,2021-09-02,+1-541-198-2605,827,1
496342,Sarah Silva,Southeast,sarah.silva831@gmail.com,Gold,2024-05-16,,12907,N
573176,Zara Brown,Northeast,zara.brown678@gmail.com,Silver,2022-03-26,+1-771-115-8727,5115,1
429885,Jennifer Thomas,West Coast,jennifer.thomas654@icloud.com,Gold,2018-04-09,+1-769-871-5468,2024,0
721542,Patricia Garcia,WEST COAST,patricia.garcia143@work.org,Bronze,2019-11-01,+1-188-036-8605,8506,1
139795,Michael Singh,International,michael.singh141@icloud.com,Silver,2023-11-03,+1-977-267-3632,2894,True
329918,Raj Müller,Southwest,raj.müller427@gmail.com,Silver,2018-06-02,+1-324-034-1290,4422,0
496944,David Miller,International,david.miller665@yahoo.com,Bronze,2024-03-08,+1-396-639-2732,14539,1
645617,John Chen,West Coast,john.chen588@mail.com,Silver,2022-08-25,+1-362-445-5612,10278,0
613906,Linda Patel,,linda.patel441@hotmail.com,Platinum,2023-05-11,+1-382-918-6619,12235,1
641229,Zara Williams,Midwest,zara.williams865@icloud.com,Bronze,2020-11-29,+1-069-898-3550,10648,1
428762,Charles Martin,Southwest,charles.martin168@company.com,Bronze,2018-04-13,+1-152-144-1417,13062,1
895103,Susan Miller,WEST COAST,susan.miller280@company.com,Silver,2018-04-21,+1-505-763-1447,10471,1
766720,Mary Lee,International,mary.lee962@work.org,Gold,2019-04-23,+1-241-159-1216,2632,Y
507486,Barbara Rodriguez,West Coast,barbara.rodriguez976@outlook.com,Bronze,2022-03-07,+1-822-633-6017,4465,1
131278,Mary Lopez,Southwest,mary.lopez376@gmail.com,Silver,2023-07-17,+1-304-859-5071,7683,1
703625,Sarah Anderson,Northwest,sarah.anderson932@gmail.com,Bronze,2021-09-12,+1-518-131-9201,10381,1
472127,Mary Garcia,,mary.garcia231@mail.com,Bronze,2018-02-11,+1-230-804-5073,11754,1
195421,Ahmed Thomas,Northwest,ahmed.thomas944@outlook.com,Platinum,2021-04-30,+1-425-737-7795,7275,N
692067,Zara Garcia,Northwest,zara.garcia279@company.com,Bronze,2019-09-01,+1-057-071-1266,13597,0
621596,Christopher Singh,Midwest,christopher.singh135@yahoo.com,Bronze,2020-01-14,+1-633-790-3568,9350,1
320143,Jessica Brown,Southeast,jessica.brown340@company.com,Bronze,2021-02-16,+1-518-959-4230,6714,True
666920,Jennifer Rodriguez,,jennifer.rodriguez437@gmail.com,Gold,2021-02-11,+1-313-459-8382,4296,True
291263,John Müller,West Coast,john.müller552@outlook.com,Silver,2023-06-15,+1-609-238-3311,2172,1
249469,Ahmed Jackson,Southwest,ahmed.jackson186@hotmail.com,Bronze,2021-10-18,+1-299-319-8375,12486,1
712686,Raj Brown,West Coast,raj.brown941@icloud.com,Bronze,2021-03-18,,14766,True
635892,Sofia Ali,Midwest,sofia.ali538@icloud.com,Silver,2023-11-07,+1-436-285-5474,4193,True
417128,Omar Silva,Northeast,omar.silva429@work.org,Bronze,2021-10-31,+1-820-467-5047,3273,Y
319618,Jessica Singh,Northwest,jessica.singh738@yahoo.com,Gold,2019-10-22,+1-332-060-9242,10497,1
817356,Robert Davis,West Coast,robert.davis312@icloud.com,Bronze,2022-12-17,+1-541-868-6538,650,1
524228,Jessica Davis,Southeast,jessica.davis495@gmail.com,Bronze,2021-02-28,+1-680-990-7836,1672,1
303024,Jennifer Rodriguez,Northwest,jennifer.rodriguez812@mail.com,Gold,2022-08-25,+1-006-031-0591,11397,0
262527,Sofia Nguyen,West Coast,sofia.nguyen648@gmail.com,Silver,2023-04-01,,7829,N
668198,Priya Davis,Northeast,priya.davis828@company.com,Bronze,2021-03-25,+1-508-126-1147,9997,True
509067,Thomas Müller,Northeast,thomas.müller223@gmail.com,Bronze,2018-04-20,+1-996-646-4901,10255,1
718410,Sofia Taylor,Midwest,sofia.taylor662@icloud.com,Platinum,2018-05-04,+1-099-331-8821,6354,0
745602,Zara Johnson,Northeast,zara.johnson529@work.org,Bronze,2020-11-08,+1-784-305-4380,14853,Y
741487,Mei Chen,NORTHEAST,mei.chen358@hotmail.com,Bronze,2019-11-04,+1-015-827-0296,11852,1
980251,Joseph Lee,International,joseph.lee292@mail.com,Silver,2021-04-24,+1-741-422-5737,4585,1
698970,John Singh,Northeast,john.singh712@gmail.com,Bronze,2018-11-04,,12767,True
311025,Karen Moore,Southwest,karen.moore784@icloud.com,Gold,2021-05-23,+1-965-756-7733,14722,False
715254,Richard Garcia,Southeast,richard.garcia371@company.com,Gold,2020-01-06,+1-823-943-9870,1500,1
408168,Sofia Wilson,West Coast,sofia.wilson187@company.com,Bronze,2022-12-30,+1-684-342-9416,13491,0
405496,Priya Davis,Southwest,priya.davis491@mail.com,Silver,2023-02-28,+1-669-746-9821,14772,1
845506,Mei Rossi,Southeast,mei.rossi289@gmail.com,Gold,2018-07-27,+1-906-754-7448,6012,Y
124355,RAJ LEE,West Coast,raj.lee496@icloud.com,Platinum,2019-11-05,+1-131-103-1732,5344,0
893278,Thomas Silva,Northeast,thomas.silva601@company.com,Bronze,2020-12-11,+1-874-257-8622,12194,1
226596,Mary Rossi,Midwest,mary.rossi345@icloud.com,Bronze,2019-03-05,+1-892-820-0311,11890,0
896666,Richard Garcia,Midwest,richard.garcia765@gmail.com,Bronze,2019-05-04,,13985,0
876875,Susan Martinez,West Coast,susan.martinez117@hotmail.com,Platinum,2021-07-26,+1-426-415-6854,9332,True
271829,Yuki Patel,Southeast,yuki.patel383@work.org,Silver,2022-08-12,+1-527-300-6756,5390,1
582740,John Lee,Midwest,john.lee504@yahoo.com,Silver,2020-08-17,+1-366-859-6888,13692,1
710105,Barbara Singh,Midwest,,Platinum,2019-07-08,+1-454-402-1473,6332,Y
269345,Linda Lopez,Northwest,linda.lopez611@mail.com,Bronze,2021-02-01,+1-065-438-4627,12379,1
115870,Thomas Singh,Northwest,thomas.singh475@mail.com,Silver,2018-04-17,+1-671-150-2220,9836,1
888764,Joseph Garcia,Midwest,joseph.garcia625@gmail.com,Bronze,2024-01-18,+1-139-893-2107,5260,True
467523,Christopher Anderson,Northeast,christopher.anderson211@gmail.com,Bronze,2021-12-06,+1-485-370-0489,2239,N
415117,Jennifer Johnson,Southeast,jennifer.johnson619@gmail.com,Gold,2019-01-03,+1-609-209-2471,246,0
440327,Mary Patel,Northeast,mary.patel107@gmail.com,Silver,2018-03-18,+1-308-135-6308,2734,1
154890,Barbara Fernandez,Southeast,barbara.fernandez653@mail.com,Gold,2018-08-21,,11403,N
282176,Charles Williams,Midwest,charles.williams624@outlook.com,Platinum,2021-03-18,+1-288-783-4584,3488,1
297055,Fatima Williams,Northeast,fatima.williams44@company.com,Gold,2023-02-20,+1-638-838-7361,14778,0
557584,Raj Silva,Midwest,raj.silva66@work.org,Bronze,2018-10-11,+1-390-140-9275,14036,0
214552,Mei Ali,Northeast,mei.ali697@hotmail.com,Gold,2022-01-29,,683,1
982879,Omar Rodriguez,Northeast,,Platinum,2022-11-11,+1-873-352-9214,14893,0
382960,John Miller,Southeast,john.miller213@icloud.com,Gold,2023-04-08,+1-045-457-6679,3054,1
600209,Mei Williams,Midwest,mei.williams11@work.org,Bronze,2020-06-18,+1-159-182-2012,5690,Y
593479,Robert Johnson,Northeast,robert.johnson580@company.com,Bronze,2019-11-01,+1-740-229-7588,9605,1
312313,Zara Chen,midwest,zara.chen231@outlook.com,Bronze,2023-08-31,+1-842-361-1920,4957,0
443379,Thomas Jones,Northeast,thomas.jones68@gmail.com,Gold,2024-06-18,+1-503-908-2954,13801,1
404088,Susan Fernandez,Midwest,susan.fernandez696@yahoo.com,Silver,2023-09-03,+1-326-109-2586,11815,True
442360,Wei Kim,Southwest,wei.kim330@icloud.com,Silver,2019-06-14,+1-080-594-4045,14541,True
583002,Jennifer Davis,West Coast,jennifer.davis919@work.org,Bronze,2024-01-01,+1-402-621-3446,7514,1
194819,Susan Smith,Southwest,,Silver,2022-05-30,+1-220-069-5160,7352,False
435043,Michael Ali,Southeast,michael.ali247@outlook.com,Gold,2024-01-27,+1-197-599-2170,10756,1
357570,Susan Miller,Southwest,susan.miller81@gmail.com,Bronze,2021-06-20,+1-099-459-1276,4755,1
729568,Zara Johnson,Midwest,zara.johnson583@gmail.com,Bronze,2020-05-12,+1-308-850-2957,9297,1
717047,Wei Garcia,Southwest,wei.garcia934@outlook.com,Bronze,2020-12-12,+1-382-933-8675,8396,1
448763,Carlos Rossi,Midwest,carlos.rossi971@mail.com,Silver,2022-10-14,+1-502-560-7274,14378,1
977217,Elena Lee,Midwest,elena.lee503@hotmail.com,Bronze,2018-08-08,+1-879-738-7683,61,1
430301,Elena Rossi,International,elena.rossi818hotmail.com,Silver,2024-02-12,+1-081-685-2773,10253,0
628971,Karen Nguyen,West Coast,karen.nguyen452@outlook.com,Bronze,2024-04-13,+1-207-480-3347,376,1
248963,David Taylor,Midwest,david.taylor720@gmail.com,Silver,2019-11-15,+1-597-998-1473,223,1
809913,Joseph Miller,WEST COAST,joseph.miller547@yahoo.com,Silver,2018-10-19,+1-885-071-0923,7362,1
213213,Robert Martinez,Southeast,robert.martinez243@work.org,Bronze,2021-03-25,+1-515-668-9895,5024,1
255617,Christopher Martin,SOUTHEAST,christopher.martin394@icloud.com,Silver,2020-07-26,+1-797-343-2092,5448,1
705972,Christopher Thomas,West Coast,christopher.thomas973@outlook.com,Bronze,2021-06-14,+1-981-514-8170,13343,1
159327,Linda Kim,International,linda.kim846@work.org,Gold,2023-10-26,+1-771-505-4486,10545,1
530145,David Kim,Northeast,david.kim563@gmail.com,Bronze,2022-03-18,+1-879-322-1764,135,N
347542,Joseph Martin,Northwest,joseph.martin905@hotmail.com,Bronze,2018-05-02,+1-760-866-5915,8083,1
112697,Mary Williams,southwest,mary.williams374@outlook.com,Gold,2023-09-05,+1-423-106-8738,2711,1
596317,Elena Silva,West Coast,elena.silva671@hotmail.com,Silver,2023-08-10,+1-683-074-0661,9320,1
263500,Omar Chen,Southeast,omar.chen228@icloud.com,Bronze,2022-01-26,+1-086-048-2466,1394,1
937528,Joseph Rodriguez,International,joseph.rodriguez618@hotmail.com,Silver,2024-04-19,+1-001-455-1150,1780,N
234158,JOHN HERNANDEZ,Northeast,john.hernandez770@gmail.com,Bronze,2023-05-19,+1-407-631-5658,1191,True
678981,Fatima Silva,Southeast,fatima.silva119@company.com,Bronze,2019-10-04,+1-807-386-3438,7927,Y
106691,Jessica Patel,Northeast,jessica.patel929@gmail.com,Silver,2021-07-29,+1-056-830-5625,2019,1
949666,Priya Hernandez,International,priya.hernandez197@gmail.com,Silver,2018-05-02,+1-868-423-7082,3985,1
805055,Omar Thomas,Northeast,omar.thomas649@outlook.com,Bronze,2020-03-26,+1-529-866-4307,613,1
428831,Yuki Lopez,Southeast,yuki.lopez555@gmail.com,Bronze,2018-08-15,+1-169-328-7815,12917,1
497617,Mary Williams,Southeast,mary.williams224@gmail.com,Gold,2023-09-08,+1-687-099-6095,9686,1
694146,Mei Taylor,Northeast,mei.taylor477@company.com,Gold,2021-10-15,+1-526-812-2274,7876,1
252445,Karen Moore,International,karen.moore575@hotmail.com,Gold,2018-06-09,+1-043-597-3637,12560,0
274857,Carlos Taylor,Northeast,carlos.taylor613@icloud.com,Silver,2020-04-21,+1-820-120-1373,2336,1
772729,Omar Lee,Southeast,omar.lee407@yahoo.com,Platinum,2021-11-03,+1-841-544-7150,111,1
957697,Lisa Hernandez,Midwest,lisa.hernandez540@yahoo.com,Bronze,2020-02-22,+1-189-515-0953,12560,1
974312,Mei Johnson,Southeast,mei.johnson780@icloud.com,Bronze,2021-01-22,+1-115-018-9196,5491,False
350153,Susan Nguyen,Northeast,susan.nguyen216@mail.com,Bronze,2018-09-25,+1-126-034-6507,11030,1
222404,Ahmed Williams,Southeast,ahmed.williams66@icloud.com,Platinum,2021-05-16,,4429,Y
849371,Jessica Ali,International,jessica.ali423@mail.com,Bronze,2019-03-14,+1-169-228-5964,11079,1
139840,Jennifer Wilson,Southwest,jennifer.wilson404@outlook.com,Silver,2018-05-15,+1-738-174-9997,5728,0
876126,Sofia Singh,Southwest,sofia.singh309@hotmail.com,Platinum,2020-12-15,+1-207-403-1562,3188,1
302525,Susan Johnson,Southeast,susan.johnson160@icloud.com,Bronze,2023-01-15,+1-060-505-2111,6020,1
485914,Michael Kim,Northwest,michael.kim638@icloud.com,Silver,2024-06-09,+1-863-419-1229,2054,False
