"customer_id","customer_name","sales_region","email","customer_tier","join_date","phone","loyalty_points","subscribed"
"306114","Raj Lee","Northeast","raj.lee779@yahoo.com","Gold","2019-11-26","Invalid",13652,1
"425956","Robert Kim","Southwest","robert.kim325@outlook.com","Gold","2018-02-07","+1-985-154-5097",4501,1
"914615","Wei Garcia","Midwest","wei.garcia78@yahoo.com","Gold","2022-03-26","+1-091-414-2051",14513,1
"863637","Yuki Miller","Southeast","yuki.miller190@icloud.com","Bronze","2022-05-19","+1-016-980-1227",10873,""
"919423","Christopher Anderson","Northeast","christopher.anderson466@icloud.com","Bronze","2022-08-10","+1-026-969-7631",9137,1
"773834","Charles Rossi","Southwest","charles.rossi313@outlook.com","Bronze","2023-07-25","+1-440-849-9634",1948,""
"971486","Raj Thomas","Midwest","raj.thomas264@outlook.com","Bronze","2019-10-27","+1-884-910-3036",3750,1
"754520","ELENA PATEL","International","elena.patel923@gmail.com","Bronze","2021-10-15","+1-164-020-6141",7278,1
"457382","Sarah Smith","Midwest","sarah.smith642@hotmail.com","Bronze","2021-11-04","+1-467-713-4095",3072,1
"138566","Charles Hernandez","Southeast","charles.hernandez388@yahoo.com","Gold","2019-01-08","+1-104-215-5269",6720,""
"303970","Lisa Brown","Unknown","lisa.brown678@icloud.com","Gold","2020-01-26","+1-733-176-3350",4401,""
"764061","Christopher Brown","West Coast","christopher.brown988@hotmail.com","Silver","2019-04-19","+1-306-138-8163",5905,""
"616619","Unknown","Southeast","richard.brown127@company.com","Bronze","2018-12-10","+1-650-399-7026",12264,""
"479811","Michael Jones","Southeast","michael.jones954@yahoo.com","Bronze","2024-04-27","+1-756-912-9238",4400,1
"364764","Joseph Williams","Midwest","joseph.williams317@icloud.com","Gold","2019-07-25","+1-468-985-8036",8010,""
"572735","Wei Chen","West Coast","wei.chen822@icloud.com","Bronze","2018-09-30","+1-258-800-1261",10478,1
"557570","Ahmed Anderson","West Coast","ahmed.anderson93@yahoo.com","Bronze","2018-09-05","+1-588-773-7215",13940,1
"688852","Linda Martin","Midwest","linda.martin270@mail.com","Silver","2018-05-25","+1-799-560-7730",12324,1
"444998","Ahmed Lopez","Northeast","ahmed.lopez572@mail.com","Silver","2018-05-11","+1-846-167-2124",12485,""
"757349","Mary Ali","Midwest","mary.ali210@company.com","Bronze","2023-12-12","+1-982-456-8040",4723,1
"703346","Michael Williams","Southwest","michael.williams224@gmail.com","Gold","2021-02-24","+1-294-011-6704",6731,1
"116959","Unknown","Unknown","sarah.müller266@hotmail.com","Gold","2018-02-09","+1-926-285-7853",3106,1
"207803","Mei Kim","Midwest","mei.kim190@hotmail.com","Bronze","2020-08-06","+1-830-959-1791",744,1
"394843","Wei Smith","Midwest","wei.smith752@icloud.com","Silver","2018-09-10","+1-958-842-3975",4456,1
"955123","Unknown","Northeast","mei.johnson262@mail.com","Platinum","2021-08-02","+1-277-850-7723",7111,""
"680357","Mei Lopez","West Coast","mei.lopez188@company.com","Bronze","2019-02-03","+1-965-248-8419",7872,1
"407779","Robert Jackson","Northeast","robert.jackson12@hotmail.com","Platinum","2021-05-13","+1-251-992-0201",9898,""
"468799","Carlos Silva","West Coast","carlos.silva937@icloud.com","Bronze","2022-09-17","+1-402-745-3876",5026,""
"287490","Sarah Rodriguez","West Coast","sarah.rodriguez446@hotmail.com","Bronze","2022-07-01","+1-848-966-4638",3617,""
"219491","Patricia Jones","Northwest","patricia.jones267@work.org","Silver","2019-05-03","+1-154-494-1570",2473,1
"556353","Michael Martinez","Northeast","Invalid","Silver","2024-01-13","+1-339-148-9840",463,1
"552999","Charles Johnson","Southwest","charles.johnson25@gmail.com","Silver","2024-06-06","+1-648-141-3921",6249,1
"210950","Zara Hernandez","Midwest","zara.hernandez459@work.org","Platinum","2018-06-22","+1-493-007-9913",14343,1
"234325","James Brown","Southwest","james.brown980@yahoo.com","Gold","2024-01-23","+1-443-596-8221",12677,1
"856848","Yuki Singh","International","yuki.singh339@work.org","Silver","2021-06-06","+1-698-360-2359",2983,""
"799796","Sarah Fernandez","Northeast","sarah.fernandez36@outlook.com","Gold","2021-09-14","+1-384-716-1598",5443,""
"291425","Robert Lopez","Northeast","robert.lopez728@outlook.com","Gold","2022-01-10","+1-011-281-0017",6038,""
"322677","Jessica Garcia","Midwest","jessica.garcia259@yahoo.com","Bronze","2021-10-06","+1-730-409-5171",446,1
"231189","David Ali","Southwest","david.ali285@company.com","Silver","2020-03-24","Invalid",5883,1
"530009","Unknown","Northeast","robert.fernandez50@icloud.com","Gold","2019-01-10","+1-754-411-6422",2573,1
"664839","Joseph Hernandez","Northeast","joseph.hernandez249@work.org","Silver","2023-04-06","+1-500-399-2781",5561,1
"878293","Elena Anderson","Midwest","elena.anderson27@outlook.com","Silver","2023-08-20","+1-741-238-9826",9123,1
"986388","Charles Nguyen","West Coast","charles.nguyen63@outlook.com","Platinum","2019-02-28","+1-578-430-8320",13473,1
"621834","Joseph Anderson","Southeast","joseph.anderson30@mail.com","Gold","2023-06-09","+1-748-309-7258",12773,1
"682739","Omar Hernandez","Southeast","omar.hernandez257@company.com","Silver","2021-06-24","+1-740-748-0467",9035,1
"995011","Jessica Rossi","Northeast","jessica.rossi613@mail.com","Gold","2021-10-27","+1-118-313-9392",5235,""
"917854","Karen Müller","West Coast","karen.müller707@gmail.com","Bronze","2021-11-01","Invalid",8620,""
"524177","David Martinez","Northwest","david.martinez26@outlook.com","Bronze","2020-09-15","+1-840-533-3624",6457,1
"819098","Charles Chen","Northeast","charles.chen450@mail.com","Platinum","2019-10-06","Invalid",2299,""
"237118","Wei Johnson","Southeast","wei.johnson441@icloud.com","Silver","2021-01-31","+1-597-139-8637",2190,1
"259409","Wei Moore","Northeast","wei.moore240@yahoo.com","Silver","2018-10-11","+1-010-774-5883",6700,1
"161794","Elena Ali","Southwest","elena.ali967@mail.com","Silver","2024-06-25","Invalid",5648,1
"552437","Zara Müller","Midwest","zara.müller108@company.com","Bronze","2024-03-25","Invalid",14385,1
"225728","david singh","Northeast","david.singh61@company.com","Bronze","2023-06-11","Invalid",11351,1
"426428","David Johnson","West Coast","david.johnson131@hotmail.com","Silver","2018-01-26","+1-230-389-4280",10166,1
"166358","Sofia Nguyen","Southwest","sofia.nguyen958@company.com","Bronze","2021-05-23","Invalid",9691,""
"314785","Zara Rossi","Northeast","zara.rossi35@company.com","Bronze","2023-01-19","+1-530-328-9096",3486,1
"968908","Karen Lee","West Coast","karen.lee729@icloud.com","Silver","2021-08-01","+1-126-421-1255",11499,1
"193365","Linda Ali","Southeast","linda.ali778@mail.com","Silver","2018-06-30","+1-891-608-8650",542,""
"542580","Joseph Taylor","Northeast","joseph.taylor166@work.org","Bronze","2020-11-15","+1-825-033-2476",8032,1
"417332","Priya Lee","Southeast","priya.lee650@gmail.com","Bronze","2022-05-16","+1-525-703-2762",3593,1
"294109","Susan Thomas","West Coast","susan.thomas629@mail.com","Bronze","2020-06-17","+1-762-151-3447",6465,""
"272329","Unknown","West Coast","raj.singh101@gmail.com","Bronze","2019-01-08","+1-991-075-3459",14644,1
"134478","Karen Wilson","Southwest","karen.wilson548@mail.com","Silver","2020-08-24","+1-425-791-4877",1802,1
"964729","Jessica Wilson","West Coast","jessica.wilson576@icloud.com","Silver","2019-01-23","+1-345-534-2116",9806,1
"961694","Fatima Jones","West Coast","Invalid","Gold","2021-10-13","+1-708-785-0693",4976,1
"540033","Sofia Müller","West Coast","sofia.müller897@mail.com","Silver","2018-07-20","Invalid",14936,""
"983652","James Chen","Midwest","james.chen454@gmail.com","Gold","2021-03-01","+1-202-926-4352",9377,1
"748687","Michael Anderson","International","michael.anderson444@hotmail.com","Silver","2024-06-25","+1-417-769-4692",11990,""
"179589","Mary Fernandez","Southeast","Invalid","Bronze","2020-07-01","+1-934-897-0653",11946,""
"614208","David Silva","Northwest","david.silva958@company.com","Silver","2021-02-24","+1-814-508-3753",3011,1
"206699","Sofia Garcia","Midwest","sofia.garcia941@yahoo.com","Silver","2022-01-03","+1-649-392-6808",10370,""
"221688","Linda Taylor","Southeast","linda.taylor688@yahoo.com","Bronze","2018-01-09","+1-602-186-6772",12045,1
"122785","David Lee","Southeast","david.lee160@outlook.com","Silver","2022-09-09","+1-510-258-5992",284,1
"555822","James Singh","Southeast","james.singh177@hotmail.com","Silver","2021-07-18","+1-791-842-3753",3827,1
"314032","Karen Miller","Midwest","karen.miller236@work.org","Silver","2018-03-22","+1-010-965-4675",13433,""
"365058","Priya Miller","Southeast","priya.miller276@icloud.com","Bronze","2019-08-02","+1-693-384-8319",6100,1
"903198","Priya Lee","International","priya.lee351@icloud.com","Bronze","2020-11-27","+1-501-667-8758",13328,""
"896202","Zara Silva","Southeast","zara.silva464@hotmail.com","Platinum","2019-08-27","+1-064-750-8803",6316,""
"102144","Susan Patel","Northeast","susan.patel212@gmail.com","Silver","2024-01-25","+1-656-510-8129",9524,1
"615757","Sarah Lopez","Northeast","sarah.lopez110@hotmail.com","Gold","2020-12-09","+1-861-393-6930",10673,1
"734667","Raj Singh","Midwest","raj.singh244@company.com","Silver","2020-06-17","+1-618-722-7452",3759,1
"531762","Thomas Lee","West Coast","thomas.lee223@company.com","Platinum","2023-10-04","+1-601-006-4994",11588,""
"337436","Zara Lopez","Southwest","zara.lopez171@icloud.com","Silver","2022-04-25","+1-577-712-0068",8256,1
"634491","Mary Davis","Northeast","mary.davis613@hotmail.com","Bronze","2022-09-11","+1-339-535-9878",8265,""
"442480","Charles Silva","Northwest","charles.silva96@icloud.com","Silver","2021-08-20","+1-020-901-5543",12164,""
"686154","Lisa Fernandez","Southeast","Invalid","Bronze","2018-08-14","+1-727-131-1963",5915,1
"357486","Fatima Fernandez","Southwest","fatima.fernandez72@icloud.com","Silver","2019-11-26","+1-283-347-7073",10975,1
"662366","Richard Wilson","West Coast","richard.wilson533@hotmail.com","Silver","2024-02-25","+1-506-881-1801",7750,1
"738545","Priya Thomas","Northeast","priya.thomas665@mail.com","Bronze","2022-04-30","+1-159-211-8137",5417,1
"686874","Joseph Thomas","Southwest","joseph.thomas876@company.com","Silver","2021-03-21","+1-050-548-4505",14139,1
"357432","Richard Wilson","Midwest","richard.wilson806@gmail.com","Silver","2021-08-09","+1-005-929-2812",13569,1
"297129","Christopher Taylor","International","christopher.taylor983@work.org","Bronze","2023-07-13","+1-703-467-1547",8469,1
"316887","Zara Fernandez","Northeast","zara.fernandez285@yahoo.com","Bronze","2018-04-10","Invalid",8155,1
"409373","Sarah Smith","International","sarah.smith865@gmail.com","Silver","2020-04-05","+1-513-104-4954",13813,1
"207107","Karen Davis","West Coast","karen.davis765@work.org","Gold","2022-04-16","Invalid",480,1
"797083","Zara Williams","Unknown","zara.williams279@outlook.com","Gold","2022-07-21","Invalid",7014,1
"684627","Karen Smith","West Coast","karen.smith5@icloud.com","Silver","2021-07-11","+1-944-691-8140",14942,1
"950902","Joseph Jackson","Northeast","joseph.jackson582@work.org","Platinum","2020-04-17","+1-311-708-4790",13921,1
"564484","Barbara Anderson","Southeast","barbara.anderson739@mail.com","Bronze","2019-04-26","+1-307-917-7305",14857,""
"488838","Christopher Brown","West Coast","christopher.brown147@icloud.com","Bronze","2023-03-01","+1-113-844-1546",9115,""
"118250","Priya Kim","Northeast","Invalid","Silver","2018-04-05","+1-470-633-2544",14167,""
"399383","Richard Johnson","Northwest","richard.johnson141@gmail.com","Platinum","2022-12-06","+1-643-049-0258",6605,1
"325351","Priya Silva","West Coast","priya.silva57@hotmail.com","Gold","2020-08-27","+1-315-307-6720",13091,1
"465423","Patricia Lee","West Coast","patricia.lee141@company.com","Silver","2019-05-10","+1-041-623-0831",9660,1
"973942","Zara Rodriguez","Southwest","zara.rodriguez374@yahoo.com","Bronze","2023-02-04","+1-769-302-2267",9729,""
"597951","Mary Silva","Midwest","mary.silva617@icloud.com","Platinum","2024-05-01","Invalid",946,1
"220974","Fatima Singh","Northeast","fatima.singh432@hotmail.com","Bronze","2024-06-26","+1-749-423-3015",4001,1
"420836","Ahmed Moore","International","ahmed.moore844@mail.com","Bronze","2020-07-22","+1-730-709-5475",5794,""
"103455","Susan Anderson","Southeast","susan.anderson889@icloud.com","Gold","2022-01-10","+1-644-764-3677",367,1
"225625","Michael Moore","Northeast","michael.moore308@icloud.com","Gold","2018-01-15","+1-514-015-5205",13994,""
"592612","Richard Williams","Northwest","richard.williams296@work.org","Bronze","2021-08-03","+1-636-143-7364",11380,1
"345052","Susan Taylor","Southeast","susan.taylor734@company.com","Platinum","2023-03-25","+1-820-817-7374",5130,""
"219361","Michael Lopez","Northeast","michael.lopez84@mail.com","Silver","2018-05-03","+1-682-481-7687",11379,1
"132226","Raj Singh","West Coast","raj.singh341@icloud.com","Bronze","2018-07-15","+1-232-391-2498",8419,1
"947252","Fatima Jackson","West Coast","fatima.jackson587@company.com","Silver","2022-06-22","+1-596-882-7739",6190,1
"561697","David Anderson","Southwest","david.anderson812@work.org","Silver","2024-05-26","+1-322-647-7697",1385,""
"323826","Sofia Ali","Northwest","sofia.ali423@work.org","Bronze","2020-03-12","+1-859-972-1738",2512,1
"136987","Sarah Rossi","Midwest","sarah.rossi483@icloud.com","Bronze","2021-09-02","+1-349-397-0186",2516,1
"385868","Yuki Müller","Northeast","yuki.müller825@outlook.com","Gold","2020-02-28","+1-122-836-3794",260,""
"925965","Michael Jones","Northeast","michael.jones235@icloud.com","Bronze","2020-07-18","+1-296-741-9241",447,1
"898383","John Wilson","Southeast","john.wilson236@outlook.com","Bronze","2020-01-11","+1-076-617-2702",14677,1
"203814","Omar Silva","Midwest","omar.silva539@mail.com","Silver","2018-08-19","+1-371-944-1362",12468,""
"845881","Unknown","Southwest","yuki.martinez414@gmail.com","Silver","2020-04-12","+1-977-194-6066",14972,1
"416821","John Moore","Southeast","john.moore611@yahoo.com","Gold","2024-02-15","+1-429-579-2689",13952,""
"557052","Omar Jones","West Coast","omar.jones815@hotmail.com","Platinum","2020-05-05","+1-545-708-0249",7325,1
"733712","Fatima Silva","West Coast","fatima.silva637@mail.com","Silver","2022-05-12","+1-154-720-9932",12185,""
"933973","Linda Smith","Southwest","linda.smith502@company.com","Silver","2018-06-13","+1-935-745-9402",13653,""
"238184","Karen Johnson","West Coast","karen.johnson671@hotmail.com","Platinum","2022-07-23","+1-245-908-2264",3337,1
"826756","James Johnson","Northwest","james.johnson732@yahoo.com","Bronze","2018-01-26","+1-771-007-5419",2444,1
"735068","Priya Jones","Southwest","priya.jones469@company.com","Silver","2024-01-03","+1-586-319-2929",6936,1
"736695","richard garcia","Northeast","richard.garcia784@hotmail.com","Bronze","2019-08-18","+1-480-822-7660",1016,""
"237469","Elena Fernandez","Northeast","Invalid","Silver","2019-11-16","+1-563-555-8678",6158,""
"367645","Robert Moore","International","robert.moore940@work.org","Bronze","2021-11-30","+1-739-148-5529",6656,""
"407855","Christopher Chen","Northeast","christopher.chen955@company.com","Bronze","2018-07-21","+1-801-652-6403",2634,""
"843488","Unknown","West Coast","priya.singh823@company.com","Bronze","2019-11-12","+1-271-110-9362",2987,1
"814842","Charles Johnson","Northeast","charles.johnson587@hotmail.com","Bronze","2024-05-16","+1-222-244-1498",5232,""
"115206","David Jackson","West Coast","Invalid","Silver","2022-01-25","+1-526-734-2606",5666,""
"198418","Yuki Jones","Midwest","yuki.jones566@mail.com","Gold","2018-01-03","+1-649-998-4219",146,1
"510596","thomas johnson","Midwest","thomas.johnson699@hotmail.com","Platinum","2022-08-17","Invalid",10927,1
"763822","Mei Rodriguez","Southwest","mei.rodriguez684@yahoo.com","Bronze","2022-01-14","+1-506-352-4918",9099,""
"596818","Mary Hernandez","Northeast","mary.hernandez914@yahoo.com","Silver","2024-01-25","Invalid",14536,1
"364343","Lisa Thomas","Midwest","lisa.thomas702@mail.com","Bronze","2022-03-29","+1-119-418-6696",339,1
"895903","Jessica Taylor","West Coast","jessica.taylor944@hotmail.com","Bronze","2023-02-26","+1-640-720-9192",2897,1
"216220","Robert Fernandez","West Coast","robert.fernandez94@work.org","Bronze","2023-03-25","+1-606-190-5776",6271,""
"282459","Christopher Taylor","Midwest","christopher.taylor29@hotmail.com","Gold","2023-08-12","+1-486-198-5320",12147,1
"241657","Sofia Kim","Southeast","sofia.kim750@mail.com","Silver","2020-04-21","+1-876-704-7133",1727,""
"966171","Omar Fernandez","Northeast","omar.fernandez410@work.org","Silver","2024-02-17","+1-622-177-2101",773,""
"383602","Sarah Rossi","Midwest","sarah.rossi311@yahoo.com","Bronze","2023-09-18","+1-295-116-8006",4612,1
"853490","Robert Davis","Southeast","robert.davis950@gmail.com","Bronze","2022-01-31","+1-338-240-7614",3749,""
"679080","Lisa Ali","West Coast","Invalid","Bronze","2018-09-05","+1-413-658-5926",5230,""
"556732","Wei Ali","Southwest","wei.ali555@company.com","Silver","2023-09-15","Invalid",11659,""
"393220","Carlos Garcia","Midwest","carlos.garcia141@work.org","Bronze","2020-11-04","+1-284-023-4041",13238,1
"126734","David Garcia","Midwest","david.garcia540@outlook.com","Bronze","2019-06-28","+1-043-161-5928",7233,""
"738625","Zara Ali","Midwest","zara.ali558@company.com","Silver","2021-12-01","+1-308-867-4634",1789,""
"358520","John Brown","Midwest","john.brown41@mail.com","Bronze","2023-12-27","+1-405-042-0764",1602,1
"718704","Sofia Williams","Unknown","sofia.williams849@yahoo.com","Silver","2020-11-19","Invalid",13977,1
"372666","Ahmed Chen","Northwest","ahmed.chen842@yahoo.com","Bronze","2023-03-04","+1-629-074-0043",414,1
"239500","Wei Fernandez","Northeast","wei.fernandez8@outlook.com","Bronze","2020-03-27","+1-054-465-9147",133,1
"451062","Patricia Wilson","Southwest","patricia.wilson506@company.com","Silver","2021-03-07","+1-907-966-2913",7197,1
"185655","Sarah Thomas","Southeast","sarah.thomas222@outlook.com","Silver","2018-12-25","+1-459-934-7579",13279,1
"596123","John Jackson","Southeast","john.jackson467@mail.com","Platinum","2024-03-25","Invalid",8913,1
"397512","Zara Kim","Northeast","zara.kim352@work.org","Bronze","2020-04-01","+1-101-444-5672",3622,""
"332110","Yuki Jackson","Northwest","yuki.jackson755@hotmail.com","Gold","2023-08-30","+1-289-622-7497",7432,""
"265388","Priya Patel","International","priya.patel305@mail.com","Bronze","2019-07-26","+1-016-404-7756",6498,1
"156279","Christopher Fernandez","Northwest","christopher.fernandez602@icloud.com","Bronze","2023-08-12","+1-655-433-5592",5704,""
"405318","David Martinez","Southwest","david.martinez709@company.com","Platinum","2018-08-04","+1-885-538-3453",318,1
"591637","Sarah Brown","Northeast","sarah.brown661@outlook.com","Bronze","2018-01-10","+1-671-419-5579",3435,1
"537628","Zara Lopez","Northeast","zara.lopez846@gmail.com","Platinum","2023-07-20","+1-955-202-5754",3141,""
"303400","sofia taylor","Midwest","sofia.taylor542@icloud.com","Gold","2023-10-05","+1-521-291-9137",5251,1
"388012","Elena Singh","Northeast","elena.singh154@icloud.com","Bronze","2018-06-29","Invalid",8605,1
"465128","Jessica Müller","Southwest","Invalid","Gold","2022-06-20","Invalid",8364,""
"439614","Elena Lee","Midwest","elena.lee266@yahoo.com","Gold","2021-06-06","+1-219-299-7767",5401,""
"588804","Carlos Jones","Southwest","carlos.jones968@gmail.com","Silver","2020-05-23","+1-998-293-9958",7497,1
"311832","Linda Taylor","West Coast","linda.taylor606@outlook.com","Silver","2023-08-02","+1-590-238-0547",837,""
"671361","Charles Lee","International","charles.lee843@work.org","Gold","2018-06-29","+1-682-469-6612",3486,1
"569076","Carlos Miller","Southeast","carlos.miller212@mail.com","Bronze","2020-05-11","+1-406-830-3126",11801,1
"398730","Barbara Rodriguez","West Coast","barbara.rodriguez434@yahoo.com","Silver","2021-02-22","+1-284-220-8609",12870,1
"236417","Jessica Martinez","Southwest","jessica.martinez210@outlook.com","Bronze","2020-04-23","+1-632-351-3542",8071,1
"814056","Jessica Chen","West Coast","jessica.chen824@outlook.com","Silver","2020-01-08","+1-794-209-2535",12860,""
"221974","Fatima Davis","West Coast","fatima.davis995@yahoo.com","Bronze","2023-08-22","+1-333-091-5416",13046,1
"602431","Mary Jones","Southwest","mary.jones629@gmail.com","Bronze","2022-06-21","+1-845-655-7203",5157,""
"905486","Karen Martinez","Midwest","karen.martinez9@mail.com","Bronze","2021-12-25","Invalid",6703,1
"477286","David Davis","Northeast","david.davis488@company.com","Gold","2019-04-21","+1-820-535-3121",10301,1
"162008","Karen Rodriguez","West Coast","Invalid","Gold","2022-03-04","+1-017-422-4194",2912,1
"141405","Richard Lopez","International","richard.lopez437@gmail.com","Platinum","2019-07-19","+1-147-058-9810",783,1
"988441","Karen Fernandez","Southeast","karen.fernandez779@gmail.com","Bronze","2021-05-05","+1-862-439-0926",10813,1
"792972","Thomas Smith","West Coast","thomas.smith549@mail.com","Bronze","2019-07-03","+1-627-393-1813",7607,""
"541239","Priya Smith","Northeast","priya.smith473@mail.com","Bronze","2019-10-10","+1-144-615-7828",14658,1
"665595","John Smith","Midwest","john.smith34@hotmail.com","Gold","2019-07-20","+1-723-282-8144",8034,""
"717195","Linda Kim","West Coast","linda.kim56@icloud.com","Silver","2019-11-30","+1-038-269-5440",6614,1
"540316","Fatima Martin","Northeast","fatima.martin578@work.org","Gold","2018-06-14","+1-863-578-9985",14603,1
"947500","Lisa Lopez","Northwest","lisa.lopez18@hotmail.com","Silver","2020-09-09","+1-295-917-6768",10071,""
"519559","Charles Wilson","Unknown","charles.wilson300@icloud.com","Bronze","2021-07-17","+1-239-945-9923",14564,""
"770353","Karen Silva","Southeast","karen.silva703@gmail.com","Silver","2019-02-19","+1-224-788-6431",11644,1
"614107","Omar Chen","Unknown","omar.chen820@yahoo.com","Gold","2019-12-17","+1-551-224-8956",1974,1
"238768","Susan Fernandez","International","susan.fernandez79@hotmail.com","Silver","2021-03-14","+1-572-934-4444",13708,""
"764563","Thomas Chen","Northeast","thomas.chen516@hotmail.com","Bronze","2018-01-19","+1-479-424-7719",10510,""
"769341","Lisa Jackson","Midwest","lisa.jackson990@hotmail.com","Bronze","2018-12-07","Invalid",2950,1
"823006","Zara Martin","Midwest","zara.martin516@company.com","Bronze","2022-03-07","+1-911-970-8694",8599,1
"989752","Yuki Ali","Northeast","yuki.ali994@icloud.com","Gold","2021-02-09","+1-998-134-9108",10737,""
"425899","RAJ WILLIAMS","Southwest","Invalid","Bronze","2019-04-29","+1-888-108-1554",5099,1
"726283","Fatima Ali","Northeast","fatima.ali744@company.com","Bronze","2021-04-29","+1-541-927-5150",14732,1
"684427","Robert Miller","West Coast","robert.miller219@hotmail.com","Bronze","2021-05-06","+1-519-400-6708",11252,1
"101381","John Ali","West Coast","john.ali815@outlook.com","Silver","2022-10-09","+1-500-919-7736",6930,1
"517157","Karen Moore","International","karen.moore828@company.com","Bronze","2022-06-08","+1-065-662-4477",4162,""
"888881","John Chen","Northeast","john.chen422@mail.com","Bronze","2019-10-26","Invalid",3588,""
"303341","Joseph Smith","Southeast","Invalid","Silver","2022-12-21","+1-034-856-8591",5809,1
"741252","Charles Moore","West Coast","charles.moore613@icloud.com","Silver","2020-09-04","+1-664-937-9096",6116,1
"358119","James Singh","International","james.singh368@hotmail.com","Gold","2020-12-09","+1-079-683-4830",4842,1
"616707","Patricia Smith","West Coast","patricia.smith990@yahoo.com","Gold","2018-08-25","+1-652-065-2746",2931,""
"706199","Carlos Ali","Northeast","carlos.ali17@gmail.com","Silver","2024-04-06","+1-157-607-1920",11337,""
"497430","Linda Thomas","International","linda.thomas363@icloud.com","Gold","2021-01-09","+1-815-006-9918",10175,1
"838331","Richard Jackson","Northwest","richard.jackson131@mail.com","Gold","2018-04-05","+1-388-665-0536",6319,1
"392658","Yuki Patel","Southeast","yuki.patel478@gmail.com","Gold","2019-07-23","+1-242-805-5022",2423,""
"480010","Carlos Martin","Northeast","Invalid","Silver","2019-09-22","+1-046-643-5080",3248,""
"523697","Priya Jones","West Coast","priya.jones920@company.com","Bronze","2019-06-25","+1-135-865-4777",10451,""
"781288","Yuki Martin","Northeast","yuki.martin631@work.org","Bronze","2021-11-08","+1-642-942-8473",8911,1
"421978","Robert Lopez","Southeast","robert.lopez492@company.com","Silver","2018-05-08","+1-976-316-5071",9534,1
"910624","Elena Kim","Unknown","elena.kim123@work.org","Bronze","2022-03-08","+1-435-429-5605",12651,""
"175455","Raj Kim","West Coast","raj.kim38@gmail.com","Silver","2020-03-23","+1-088-195-1774",10863,1
"945035","Michael Anderson","Southeast","michael.anderson997@icloud.com","Bronze","2024-06-26","+1-561-130-9288",4870,1
"233426","Patricia Kim","West Coast","patricia.kim688@company.com","Silver","2021-10-23","+1-682-163-6534",8545,1
"186672","Carlos Nguyen","Northeast","carlos.nguyen599@company.com","Silver","2021-11-08","+1-628-911-2601",289,""
"269219","Richard Taylor","Northeast","richard.taylor927@hotmail.com","Bronze","2022-04-03","+1-402-700-6720",12622,1
"356403","Omar Jones","Northwest","omar.jones479@yahoo.com","Silver","2020-02-19","+1-646-282-4290",14084,1
"634703","Sofia Johnson","Northeast","sofia.johnson753@gmail.com","Bronze","2018-03-15","+1-642-342-9471",10168,1
"718289","Christopher Kim","International","christopher.kim355@gmail.com","Bronze","2024-06-24","+1-228-951-6330",4553,1
"720914","Sofia Miller","International","sofia.miller665@gmail.com","Silver","2020-10-28","Invalid",6825,1
"568341","Raj Anderson","Northeast","raj.anderson148@work.org","Gold","2021-03-30","+1-062-965-6884",11115,1
"116238","Fatima Thomas","Unknown","fatima.thomas690@company.com","Silver","2021-09-08","+1-009-261-5662",1095,1
"924504","Patricia Moore","Southeast","patricia.moore865@icloud.com","Silver","2018-10-13","+1-591-632-9670",11860,1
"742065","Karen Moore","Northeast","karen.moore885@hotmail.com","Bronze","2018-10-15","+1-002-361-1498",13356,1
"669824","Jessica Silva","Southeast","jessica.silva396@mail.com","Silver","2020-11-30","+1-541-047-8262",895,1
"852941","Barbara Müller","Northeast","barbara.müller507@work.org","Silver","2018-11-18","+1-758-044-7236",1734,""
"640246","Priya Chen","Northeast","priya.chen168@work.org","Bronze","2018-02-11","+1-769-269-3302",8050,1
"580377","David Thomas","Northeast","david.thomas597@work.org","Gold","2023-10-06","+1-589-191-0594",6719,1
"108783","Carlos Smith","Northwest","carlos.smith538@hotmail.com","Bronze","2022-07-11","Invalid",6902,1
"304740","Patricia Brown","West Coast","patricia.brown433@mail.com","Silver","2018-10-30","+1-680-401-4043",12650,1
"408248","David Rossi","Midwest","david.rossi414@work.org","Silver","2023-10-16","+1-749-645-3769",14044,1
"890438","Joseph Miller","International","joseph.miller999@outlook.com","Silver","2018-02-09","+1-453-307-7306",7995,1
"407415","Joseph Hernandez","Southwest","Invalid","Platinum","2019-06-26","+1-645-013-8790",4624,1
"649681","Fatima Hernandez","West Coast","fatima.hernandez798@company.com","Gold","2020-08-19","+1-219-858-6158",14886,1
"814841","David Johnson","West Coast","david.johnson937@company.com","Bronze","2022-03-26","+1-142-802-8443",6462,""
"317712","Thomas Thomas","Northeast","thomas.thomas843@company.com","Bronze","2024-02-07","+1-192-923-0765",1301,1
"596974","Yuki Jones","West Coast","yuki.jones676@mail.com","Bronze","2022-09-20","+1-576-591-8179",14252,""
"167634","Richard Jackson","West Coast","richard.jackson587@outlook.com","Gold","2022-10-03","+1-278-941-5016",11382,""
"225047","Joseph Müller","Southeast","joseph.müller348@company.com","Bronze","2021-06-07","+1-365-222-3091",5275,""
"905509","Patricia Martinez","West Coast","patricia.martinez996@hotmail.com","Silver","2021-06-11","+1-115-105-7223",3833,1
"746757","Mei Silva","Northeast","mei.silva948@gmail.com","Bronze","2022-08-20","+1-290-302-9523",14981,1
"507225","Ahmed Rossi","International","Invalid","Gold","2018-05-01","+1-434-801-3713",2256,""
"953432","Raj Johnson","Southeast","raj.johnson358@hotmail.com","Silver","2022-10-17","+1-388-031-1604",5697,1
